ano,rede,localizacao,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
1995,"total - federal, estadual e municipal",total,MT,12,274.10583722073824,15.5041921369868,11.634168456995353,15.521537041423985,18.42456521561548,17.512927126134443,13.740085118896886,6.8778029195291506,2.7117148762018348,0.316622691292876,0,0
1995,estadual,total,LP,12,284.93984970507216,12.979407705992216,11.5362660464532,15.51377284004441,18.749018600861969,17.292760830489971,14.009853709180724,6.87542835185907,2.7246411081081581,0.31885080701028412,,
1995,estadual,total,MT,12,273.46430579159357,15.00492897580577,11.5362660464532,15.51377284004441,18.749018600861969,17.292760830489971,14.009853709180724,6.87542835185907,2.7246411081081581,0.31885080701028412,0,0
1995,estadual,total,MT,5,182.08378412595283,4.1467442792899352,15.564951703135048,27.525270194775697,23.867214442078748,15.442002112467222,9.2880807757708244,2.5851623056768949,1.2500430379100125,0.3200909849184056,0.0104401639772137,0
1995,total - estadual e municipal,total,LP,9,266.54254257022927,11.745066840738172,9.5626000117860919,14.181161292662251,16.347308917991469,17.461321220857755,17.145136650664782,9.7038064542450329,3.4877764631752641,0.36582214787918349,,
1995,"total - federal, estadual, municipal e privada",total,MT,12,282.01379058102555,14.150133853463966,10.563955560836504,14.315490335868189,17.619712452471482,17.626891238910012,14.572936470215463,8.7516833016476561,3.9935093868821294,0.49459363117870719,0,0
1995,"total - federal, estadual, municipal e privada",total,LP,12,290.04689327929441,12.061227621989859,10.563955560836504,14.315490335868189,17.619712452471482,17.626891238910012,14.572936470215463,8.7516833016476561,3.9935093868821294,0.49459363117870719,,
1995,federal,total,MT,5,188.33124703231812,2.1459855077564205,13.797545468777116,23.445166238484905,25.613602466909459,18.804177533017729,10.3727790472885,3.6300388215434687,1.5311998271901284,0.53869594078834793,0.11079734037840989,0.0100118078655189
1995,estadual,total,LP,5,180.26613197200635,13.004198821450546,13.39618630484591,19.606460313657475,20.31136291292254,16.948593962830362,10.548906203075386,3.7320357816522862,1.8452093730562316,0.58218858365980208,0.0248577428494621,
1995,federal,total,LP,5,186.03356512307167,8.6564300567839876,11.893355737089538,20.099386875927284,22.587872179420721,18.300710842583825,10.900619082518515,4.7322572380220347,2.1284760083179903,0.65119854137246835,0.0496934379636415,
1995,estadual,total,MT,9,242.56749776531279,18.605699404016622,17.984173886913407,21.507487354134323,19.3344017629088,12.4465367856964,6.2292783092101969,2.33335002754545,0.81835027795863169,0.65407923073070562,0.086642960885461,
